Date,Product_Name,Category,Region,Units_Sold,Revenue,Cost,Profit,Customer_Segment,Discount
2023-03-22,Running Shoes,Sports,North,1,273.69,164.21,109.47,Consumer,0.0
2023-03-22,Headphones,Electronics,East,3,1185.62,711.37,474.25,Business,0.0
2023-03-22,Fiction,Books,West,3,66.92,40.15,26.77,Business,0.0
2023-03-22,Shoes,Clothing,West,1,128.85,110.45,18.41,Enterprise,0.3
2023-03-22,Non-Fiction,Books,South,3,35.64,23.76,11.88,Enterprise,0.1
2023-03-23,Cushion,Home & Garden,South,4,274.52,164.71,109.81,Business,0.0
2023-03-23,Non-Fiction,Books,West,2,28.81,17.29,11.52,Enterprise,0.0
2023-03-23,Headphones,Electronics,Central,1,862.34,517.4,344.93,Consumer,0.0
2023-03-23,Cookbook,Books,West,1,44.73,26.84,17.89,Consumer,0.0
2023-03-23,Plant Pot,Home & Garden,East,1,71.36,53.52,17.84,Business,0.2
2023-03-23,Smartwatch,Electronics,South,2,1675.69,1117.12,558.56,Enterprise,0.1
2023-03-23,Basketball,Sports,Central,2,309.81,185.89,123.93,Business,0.0
2023-03-23,Fiction,Books,East,2,40.45,26.97,13.48,Consumer,0.1
2023-03-23,Headphones,Electronics,South,4,2780.56,1668.34,1112.22,Business,0.0
2023-03-23,Sofa,Home & Garden,West,0,0.0,0.0,0.0,Consumer,0.2
2023-03-23,Biography,Books,North,2,25.31,15.19,10.13,Business,0.0
2023-03-23,Coffee Table,Home & Garden,South,1,203.47,122.08,81.39,Enterprise,0.0
2023-03-23,Cookbook,Books,South,2,52.71,31.63,21.08,Enterprise,0.0
2023-03-23,Self-Help,Books,South,5,169.87,113.24,56.62,Enterprise,0.1
2023-03-23,Biography,Books,South,6,136.07,81.64,54.43,Consumer,0.0
2023-03-23,Cushion,Home & Garden,Central,2,726.67,545.0,181.67,Enterprise,0.2
2023-03-23,Dress,Clothing,East,1,58.96,35.38,23.59,Enterprise,0.0
2023-03-23,Dress,Clothing,West,2,205.81,123.48,82.32,Consumer,0.0
2023-03-23,Cushion,Home & Garden,West,2,136.97,91.32,45.66,Enterprise,0.1
2023-03-23,Laptop,Electronics,North,1,652.54,391.52,261.02,Consumer,0.0
2023-03-23,Smartphone,Electronics,Central,2,793.82,476.29,317.53,Consumer,0.0
2023-03-23,Jeans,Clothing,North,3,111.47,83.6,27.87,Enterprise,0.2
2023-03-23,Laptop,Electronics,West,3,1372.74,823.64,549.1,Consumer,0.0
2023-03-23,Smartphone,Electronics,Central,7,2549.92,1529.95,1019.97,Consumer,0.0
2023-03-23,Lamp,Home & Garden,West,3,1326.91,796.14,530.76,Consumer,0.0
2023-03-23,Shoes,Clothing,Central,3,300.46,180.28,120.18,Business,0.0
2023-03-23,Sofa,Home & Garden,West,3,930.4,558.24,372.16,Business,0.0
2023-03-23,Non-Fiction,Books,North,1,26.15,22.41,3.74,Consumer,0.3
2023-03-23,Basketball,Sports,North,2,102.11,61.27,40.84,Consumer,0.0
2023-03-23,Cookbook,Books,North,2,98.53,59.12,39.41,Enterprise,0.0
2023-03-23,Basketball,Sports,East,1,89.71,59.81,29.9,Business,0.1
2023-03-23,Yoga Mat,Sports,South,3,407.77,271.85,135.92,Consumer,0.1
2023-03-23,T-Shirt,Clothing,East,2,271.39,162.83,108.56,Enterprise,0.0
2023-03-23,Self-Help,Books,East,3,43.65,26.19,17.46,Consumer,0.0
2023-03-23,Jacket,Clothing,North,3,517.0,310.2,206.8,Enterprise,0.0
2023-03-23,Sofa,Home & Garden,Central,2,265.46,159.27,106.18,Business,0.0
2023-03-23,Smartphone,Electronics,East,2,1845.93,1384.45,461.48,Consumer,0.2
2023-03-23,Shoes,Clothing,North,2,229.09,152.73,76.36,Enterprise,0.1
2023-03-23,Smartwatch,Electronics,West,3,2861.98,1717.19,1144.79,Consumer,0.0
2023-03-23,Headphones,Electronics,East,1,427.88,320.91,106.97,Consumer,0.2
2023-03-23,Headphones,Electronics,West,1,954.17,715.63,238.54,Consumer,0.2
2023-03-23,Tennis Racket,Sports,Central,4,1192.0,715.2,476.8,Consumer,0.0
2023-03-23,Jeans,Clothing,East,1,26.85,23.02,3.84,Business,0.3
2023-03-23,Smartphone,Electronics,East,0,0.0,0.0,0.0,Consumer,0.0
2023-03-23,Fiction,Books,South,2,74.66,49.77,24.89,Consumer,0.1
2023-03-23,Tablet,Electronics,South,1,892.8,595.2,297.6,Business,0.1
2023-03-23,Biography,Books,North,1,45.38,27.23,18.15,Enterprise,0.0
2023-03-23,Tennis Racket,Sports,South,1,294.37,176.62,117.75,Enterprise,0.0
2023-03-23,Dumbbells,Sports,East,3,567.56,340.54,227.03,Business,0.0
2023-03-23,Fiction,Books,North,1,12.63,7.58,5.05,Consumer,0.0
2023-03-23,Dress,Clothing,South,1,178.31,106.99,71.33,Consumer,0.0
2023-03-23,Tennis Racket,Sports,North,2,275.19,165.12,110.08,Enterprise,0.0
2023-03-23,Jacket,Clothing,Central,1,54.48,32.69,21.79,Enterprise,0.0
2023-03-23,Smartwatch,Electronics,East,3,2852.66,1711.6,1141.06,Consumer,0.0
2023-03-23,Cookbook,Books,Central,1,38.1,22.86,15.24,Business,0.0
2023-03-24,Self-Help,Books,South,3,126.63,75.98,50.65,Enterprise,0.0
2023-03-24,Laptop,Electronics,Central,2,1614.07,968.44,645.63,Business,0.0
2023-03-24,Jacket,Clothing,North,4,447.16,268.3,178.86,Enterprise,0.0
2023-03-24,Basketball,Sports,West,2,493.47,328.98,164.49,Business,0.1
2023-03-24,Plant Pot,Home & Garden,North,5,902.58,541.55,361.03,Consumer,0.0
2023-03-24,Jacket,Clothing,West,1,132.7,79.62,53.08,Consumer,0.0
2023-03-24,Yoga Mat,Sports,West,1,120.04,80.02,40.01,Enterprise,0.1
2023-03-24,Cushion,Home & Garden,North,1,118.73,71.24,47.49,Enterprise,0.0
2023-03-24,Yoga Mat,Sports,Central,2,298.07,255.49,42.58,Business,0.3
2023-03-24,Jacket,Clothing,East,2,78.34,47.0,31.34,Consumer,0.0
2023-03-24,Smartwatch,Electronics,North,3,1666.4,1110.94,555.47,Business,0.1
2023-03-24,Lamp,Home & Garden,West,5,1702.15,1021.29,680.86,Consumer,0.0
2023-03-24,Non-Fiction,Books,North,1,42.36,25.42,16.94,Enterprise,0.0
2023-03-24,Headphones,Electronics,West,5,5390.85,3234.51,2156.34,Enterprise,0.0
2023-03-24,Lamp,Home & Garden,South,3,979.71,839.75,139.96,Business,0.3
2023-03-24,Fiction,Books,East,2,88.43,53.06,35.37,Enterprise,0.0
2023-03-24,Self-Help,Books,North,3,111.96,74.64,37.32,Business,0.1
2023-03-24,T-Shirt,Clothing,Central,2,229.73,153.16,76.58,Enterprise,0.1
2023-03-24,Cookbook,Books,South,3,36.15,21.69,14.46,Business,0.0
2023-03-24,Cookbook,Books,Central,1,13.06,8.7,4.35,Business,0.1
2023-03-24,Dumbbells,Sports,North,4,624.78,374.87,249.91,Business,0.0
2023-03-24,Cushion,Home & Garden,Central,3,328.06,196.84,131.22,Business,0.0
2023-03-24,Dress,Clothing,West,2,370.78,222.47,148.31,Business,0.0
2023-03-24,Tennis Racket,Sports,North,3,593.82,395.88,197.94,Consumer,0.1
2023-03-24,Yoga Mat,Sports,South,3,358.7,215.22,143.48,Enterprise,0.0
2023-03-24,Smartphone,Electronics,North,8,6849.24,5136.93,1712.31,Consumer,0.2
2023-03-24,Running Shoes,Sports,East,2,291.91,194.6,97.3,Consumer,0.1
2023-03-24,Lamp,Home & Garden,Central,2,425.28,255.17,170.11,Consumer,0.0
2023-03-24,Laptop,Electronics,Central,2,814.09,488.45,325.64,Consumer,0.0
2023-03-24,Non-Fiction,Books,Central,1,47.65,28.59,19.06,Consumer,0.0
2023-03-24,Tennis Racket,Sports,East,1,53.71,32.23,21.49,Business,0.0
2023-03-24,Self-Help,Books,Central,1,32.51,19.5,13.0,Business,0.0
2023-03-24,Smartphone,Electronics,South,1,1025.59,615.35,410.24,Consumer,0.0
2023-03-24,Plant Pot,Home & Garden,North,3,1283.99,770.39,513.6,Enterprise,0.0
2023-03-24,Dumbbells,Sports,Central,1,211.78,141.18,70.59,Consumer,0.1
2023-03-24,Plant Pot,Home & Garden,Central,6,2063.97,1547.98,515.99,Business,0.2
2023-03-24,Yoga Mat,Sports,North,5,869.02,521.41,347.61,Consumer,0.0
2023-03-24,Jacket,Clothing,North,3,352.58,211.55,141.03,Enterprise,0.0
2023-03-24,Shoes,Clothing,East,4,328.78,197.27,131.51,Business,0.0
2023-03-24,Headphones,Electronics,South,2,1530.22,918.13,612.09,Consumer,0.0
2023-03-24,Yoga Mat,Sports,North,2,378.93,324.8,54.13,Consumer,0.3
2023-03-24,Dress,Clothing,North,1,20.27,13.51,6.76,Business,0.1
2023-03-24,Cookbook,Books,South,1,19.66,11.79,7.86,Consumer,0.0
2023-03-24,Sofa,Home & Garden,South,3,513.37,308.02,205.35,Consumer,0.0
2023-03-24,Biography,Books,North,2,33.59,20.15,13.44,Enterprise,0.0
2023-03-24,Shoes,Clothing,North,2,83.58,50.15,33.43,Enterprise,0.0
2023-03-25,Headphones,Electronics,West,6,6620.98,3972.59,2648.39,Consumer,0.0
2023-03-25,Jeans,Clothing,West,3,313.43,188.06,125.37,Business,0.0
2023-03-25,Cookbook,Books,Central,4,67.71,40.62,27.08,Enterprise,0.0
2023-03-25,Jeans,Clothing,West,1,35.4,21.24,14.16,Business,0.0
2023-03-25,Headphones,Electronics,East,2,1280.66,768.4,512.26,Business,0.0
2023-03-25,Headphones,Electronics,North,2,1077.81,808.36,269.45,Consumer,0.2
2023-03-25,T-Shirt,Clothing,South,3,438.64,263.19,175.46,Enterprise,0.0
2023-03-25,Coffee Table,Home & Garden,East,4,1845.93,1107.56,738.37,Enterprise,0.0
2023-03-25,Tablet,Electronics,Central,7,5026.19,3015.72,2010.48,Business,0.0
2023-03-25,Dumbbells,Sports,Central,4,429.15,257.49,171.66,Consumer,0.0
2023-03-25,Cushion,Home & Garden,South,4,323.37,194.02,129.35,Enterprise,0.0
2023-03-25,Self-Help,Books,South,2,74.68,49.79,24.89,Enterprise,0.1
2023-03-25,Fiction,Books,West,6,91.07,54.64,36.43,Consumer,0.0
2023-03-25,Cushion,Home & Garden,East,2,468.53,312.35,156.18,Consumer,0.1
2023-03-25,Self-Help,Books,West,1,13.36,10.02,3.34,Consumer,0.2
2023-03-25,T-Shirt,Clothing,East,3,95.73,57.44,38.29,Business,0.0
2023-03-25,Lamp,Home & Garden,Central,4,1793.38,1076.03,717.35,Enterprise,0.0
2023-03-25,Shoes,Clothing,Central,1,39.43,23.66,15.77,Enterprise,0.0
2023-03-25,Biography,Books,South,4,144.2,86.52,57.68,Enterprise,0.0
2023-03-25,Cushion,Home & Garden,North,4,1395.37,930.25,465.12,Enterprise,0.1
2023-03-25,Basketball,Sports,Central,2,135.25,81.15,54.1,Business,0.0
2023-03-25,Jacket,Clothing,Central,5,499.41,299.65,199.76,Enterprise,0.0
2023-03-25,Sofa,Home & Garden,West,3,500.66,300.4,200.26,Enterprise,0.0
2023-03-25,Basketball,Sports,North,2,89.56,59.7,29.85,Enterprise,0.1
2023-03-25,Running Shoes,Sports,Central,2,484.07,290.44,193.63,Business,0.0
2023-03-25,Tablet,Electronics,West,2,660.5,396.3,264.2,Business,0.0
2023-03-25,Self-Help,Books,South,2,29.75,22.31,7.44,Enterprise,0.2
2023-03-25,Laptop,Electronics,Central,4,2587.77,1552.66,1035.11,Business,0.0
2023-03-25,Basketball,Sports,South,2,212.46,127.47,84.98,Enterprise,0.0
2023-03-25,Laptop,Electronics,East,1,615.14,369.08,246.05,Business,0.0
2023-03-25,Yoga Mat,Sports,North,4,186.16,159.57,26.59,Enterprise,0.3
2023-03-25,Cookbook,Books,West,2,42.93,32.2,10.73,Business,0.2
2023-03-25,Tablet,Electronics,Central,4,2005.87,1203.52,802.35,Business,0.0
2023-03-25,Tennis Racket,Sports,East,1,254.82,152.89,101.93,Consumer,0.0
2023-03-25,Fiction,Books,North,3,35.86,21.52,14.34,Business,0.0
2023-03-26,Yoga Mat,Sports,East,4,1025.22,615.13,410.09,Consumer,0.0
2023-03-26,Running Shoes,Sports,North,3,748.61,449.17,299.44,Enterprise,0.0
2023-03-26,Shoes,Clothing,Central,1,44.13,26.48,17.65,Consumer,0.0
2023-03-26,Yoga Mat,Sports,Central,1,202.0,121.2,80.8,Enterprise,0.0
2023-03-26,Shoes,Clothing,East,1,49.08,29.45,19.63,Consumer,0.0
2023-03-26,Laptop,Electronics,South,2,1376.16,1179.57,196.59,Enterprise,0.3
2023-03-26,Self-Help,Books,Central,5,91.84,55.1,36.73,Consumer,0.0
2023-03-26,Non-Fiction,Books,North,1,19.3,14.47,4.82,Consumer,0.2
2023-03-26,Yoga Mat,Sports,North,1,204.64,136.42,68.21,Business,0.1
2023-03-26,Dumbbells,Sports,Central,3,552.98,414.74,138.25,Business,0.2
2023-03-26,Fiction,Books,North,4,169.39,101.64,67.76,Enterprise,0.0
2023-03-26,Basketball,Sports,West,4,594.9,446.18,148.73,Consumer,0.2
2023-03-26,Self-Help,Books,West,1,44.51,26.71,17.81,Consumer,0.0
2023-03-26,Cushion,Home & Garden,East,2,821.64,492.98,328.66,Consumer,0.0
2023-03-26,Laptop,Electronics,Central,1,376.24,225.74,150.5,Enterprise,0.0
2023-03-26,Tablet,Electronics,Central,0,0.0,0.0,0.0,Enterprise,0.0
2023-03-26,Sofa,Home & Garden,North,5,2418.36,1451.02,967.34,Business,0.0
2023-03-26,Sofa,Home & Garden,Central,1,480.04,288.03,192.02,Business,0.0
2023-03-26,Laptop,Electronics,North,2,1850.8,1233.87,616.93,Consumer,0.1
2023-03-26,Tablet,Electronics,North,5,2715.34,1629.2,1086.14,Business,0.0
2023-03-26,Jeans,Clothing,South,3,457.74,274.64,183.1,Enterprise,0.0
2023-03-26,Dress,Clothing,Central,7,1160.43,773.62,386.81,Business,0.1
2023-03-26,Biography,Books,North,2,64.45,38.67,25.78,Business,0.0
2023-03-26,Jacket,Clothing,North,3,414.24,248.55,165.7,Enterprise,0.0
2023-03-26,Biography,Books,North,2,31.18,18.71,12.47,Business,0.0
2023-03-26,Smartphone,Electronics,West,2,689.37,459.58,229.79,Enterprise,0.1
2023-03-26,Yoga Mat,Sports,Central,3,99.89,85.62,14.27,Enterprise,0.3
2023-03-26,Basketball,Sports,Central,3,303.59,182.16,121.44,Consumer,0.0
2023-03-26,Self-Help,Books,West,2,34.74,20.84,13.89,Consumer,0.0
2023-03-26,Jeans,Clothing,Central,2,203.45,122.07,81.38,Consumer,0.0
2023-03-26,Cookbook,Books,Central,2,56.25,33.75,22.5,Enterprise,0.0
2023-03-26,Biography,Books,South,5,228.1,136.86,91.24,Enterprise,0.0
2023-03-26,Self-Help,Books,Central,3,84.58,50.75,33.83,Business,0.0
2023-03-26,Smartphone,Electronics,West,1,995.48,597.29,398.19,Consumer,0.0
2023-03-26,Laptop,Electronics,West,7,3318.82,1991.29,1327.53,Business,0.0
2023-03-26,Dumbbells,Sports,East,2,185.8,111.48,74.32,Consumer,0.0
2023-03-26,Lamp,Home & Garden,Central,7,1955.03,1173.02,782.01,Consumer,0.0
2023-03-26,Smartphone,Electronics,Central,4,4205.79,2523.48,1682.32,Business,0.0
2023-03-26,Biography,Books,Central,2,52.83,39.63,13.21,Consumer,0.2
2023-03-26,Shoes,Clothing,Central,8,1052.72,789.54,263.18,Consumer,0.2
2023-03-26,Plant Pot,Home & Garden,North,2,542.54,361.69,180.85,Enterprise,0.1
2023-03-26,Headphones,Electronics,South,1,433.14,259.89,173.26,Consumer,0.0
2023-03-26,Fiction,Books,North,2,25.26,15.16,10.11,Consumer,0.0
2023-03-26,Smartphone,Electronics,East,1,990.89,660.59,330.3,Enterprise,0.1
2023-03-26,Yoga Mat,Sports,East,1,52.67,35.11,17.56,Business,0.1
2023-03-26,Self-Help,Books,North,2,79.01,47.41,31.6,Business,0.0
2023-03-26,Dumbbells,Sports,Central,1,86.98,52.19,34.79,Enterprise,0.0
2023-03-26,Smartphone,Electronics,East,2,633.34,380.0,253.34,Enterprise,0.0
2023-03-27,Lamp,Home & Garden,South,3,1335.05,890.04,445.02,Consumer,0.1
2023-03-27,Non-Fiction,Books,Central,3,87.07,52.24,34.83,Business,0.0
2023-03-27,Cushion,Home & Garden,Central,4,1477.74,886.64,591.1,Consumer,0.0
2023-03-27,Cushion,Home & Garden,North,2,258.1,154.86,103.24,Business,0.0
2023-03-27,Headphones,Electronics,North,5,1503.4,902.04,601.36,Business,0.0
2023-03-27,Plant Pot,Home & Garden,North,5,1438.21,862.92,575.28,Enterprise,0.0
2023-03-27,Headphones,Electronics,East,2,1848.11,1108.87,739.24,Consumer,0.0
2023-03-27,Headphones,Electronics,East,3,1457.71,971.81,485.9,Consumer,0.1
2023-03-27,Self-Help,Books,West,2,72.44,43.47,28.98,Enterprise,0.0
2023-03-27,Smartphone,Electronics,Central,1,799.34,599.5,199.83,Business,0.2
2023-03-27,Sofa,Home & Garden,North,2,511.08,383.31,127.77,Enterprise,0.2
2023-03-27,Biography,Books,West,2,59.06,35.44,23.63,Enterprise,0.0
2023-03-27,Smartwatch,Electronics,North,1,247.11,185.33,61.78,Consumer,0.2
2023-03-27,Shoes,Clothing,North,2,111.31,74.21,37.1,Enterprise,0.1
2023-03-27,Dumbbells,Sports,West,1,222.28,166.71,55.57,Enterprise,0.2
2023-03-27,Shoes,Clothing,North,3,469.79,281.87,187.92,Consumer,0.0
2023-03-27,Smartphone,Electronics,North,4,3949.9,2369.94,1579.96,Consumer,0.0
2023-03-27,Fiction,Books,Central,3,62.05,41.37,20.68,Consumer,0.1
2023-03-27,Laptop,Electronics,West,2,658.75,395.25,263.5,Business,0.0
2023-03-27,Cookbook,Books,East,2,79.33,52.89,26.44,Business,0.1
2023-03-27,Lamp,Home & Garden,South,2,243.67,208.86,34.81,Enterprise,0.3
2023-03-27,Cookbook,Books,East,7,235.27,156.84,78.42,Business,0.1
2023-03-27,Running Shoes,Sports,South,2,413.69,248.21,165.47,Consumer,0.0
2023-03-27,Basketball,Sports,North,2,375.97,225.58,150.39,Business,0.0
2023-03-27,Tablet,Electronics,Central,5,5222.75,3133.65,2089.1,Consumer,0.0
2023-03-27,Plant Pot,Home & Garden,East,1,213.53,160.14,53.38,Business,0.2
2023-03-27,Running Shoes,Sports,South,3,794.65,476.79,317.86,Consumer,0.0
2023-03-27,T-Shirt,Clothing,East,1,100.02,60.01,40.01,Enterprise,0.0
2023-03-27,Sofa,Home & Garden,East,2,826.26,495.76,330.51,Business,0.0
2023-03-27,Basketball,Sports,East,2,119.09,79.39,39.7,Enterprise,0.1
2023-03-27,Smartwatch,Electronics,East,6,6193.76,4129.18,2064.59,Consumer,0.1
2023-03-27,Coffee Table,Home & Garden,North,1,458.72,275.23,183.49,Business,0.0
2023-03-27,Laptop,Electronics,East,2,2294.2,1376.52,917.68,Enterprise,0.0
2023-03-27,Tennis Racket,Sports,West,3,631.14,378.68,252.45,Business,0.0
2023-03-27,Laptop,Electronics,Central,1,472.87,283.72,189.15,Enterprise,0.0
2023-03-27,Running Shoes,Sports,North,3,421.15,280.77,140.38,Business,0.1
2023-03-27,Cookbook,Books,East,2,57.18,34.31,22.87,Consumer,0.0
2023-03-27,Jeans,Clothing,North,4,101.7,61.02,40.68,Enterprise,0.0
2023-03-27,Cookbook,Books,North,1,16.45,12.34,4.11,Enterprise,0.2
2023-03-27,Yoga Mat,Sports,North,3,456.34,273.8,182.53,Consumer,0.0
2023-03-27,Yoga Mat,Sports,South,1,147.39,110.55,36.85,Enterprise,0.2
2023-03-27,Jeans,Clothing,North,2,111.87,67.12,44.75,Business,0.0
2023-03-27,Plant Pot,Home & Garden,East,2,219.55,146.37,73.18,Business,0.1
2023-03-28,Coffee Table,Home & Garden,South,3,901.49,540.89,360.59,Business,0.0
2023-03-28,Biography,Books,North,5,131.22,112.48,18.75,Enterprise,0.3
2023-03-28,Fiction,Books,Central,4,102.7,61.62,41.08,Consumer,0.0
2023-03-28,Biography,Books,Central,2,72.24,43.35,28.9,Enterprise,0.0
2023-03-28,Running Shoes,Sports,West,5,172.6,129.45,43.15,Consumer,0.2
2023-03-28,Jacket,Clothing,East,2,242.03,181.52,60.51,Consumer,0.2
2023-03-28,Coffee Table,Home & Garden,West,2,231.86,139.12,92.74,Business,0.0
2023-03-28,T-Shirt,Clothing,South,2,238.03,178.52,59.51,Consumer,0.2
2023-03-28,Cookbook,Books,South,5,184.71,110.82,73.88,Enterprise,0.0
2023-03-28,T-Shirt,Clothing,East,1,124.4,74.64,49.76,Business,0.0
2023-03-28,Laptop,Electronics,East,3,2774.61,1664.77,1109.84,Consumer,0.0
2023-03-28,Cookbook,Books,South,4,182.48,109.49,72.99,Business,0.0
2023-03-28,Shoes,Clothing,East,1,96.09,57.65,38.44,Consumer,0.0
2023-03-28,Cookbook,Books,Central,2,79.1,47.46,31.64,Consumer,0.0
2023-03-28,Basketball,Sports,Central,5,1194.77,896.07,298.69,Business,0.2
2023-03-28,Plant Pot,Home & Garden,North,1,395.2,237.12,158.08,Consumer,0.0
2023-03-28,Self-Help,Books,East,2,69.56,41.74,27.83,Enterprise,0.0
2023-03-28,Tablet,Electronics,West,2,1852.4,1234.93,617.47,Enterprise,0.1
2023-03-28,Tennis Racket,Sports,North,2,250.88,150.53,100.35,Business,0.0
2023-03-28,Laptop,Electronics,North,1,433.67,260.2,173.47,Consumer,0.0
2023-03-28,Laptop,Electronics,North,1,370.79,278.09,92.7,Consumer,0.2
2023-03-28,Dress,Clothing,East,2,75.85,45.51,30.34,Enterprise,0.0
2023-03-28,Sofa,Home & Garden,Central,1,181.53,121.02,60.51,Consumer,0.1
2023-03-28,Self-Help,Books,Central,1,28.87,21.65,7.22,Consumer,0.2
2023-03-28,Tablet,Electronics,South,3,2451.4,1470.84,980.56,Consumer,0.0
2023-03-28,Lamp,Home & Garden,Central,1,270.57,162.34,108.23,Business,0.0
2023-03-28,Dumbbells,Sports,East,2,422.35,253.41,168.94,Business,0.0
2023-03-28,Jeans,Clothing,North,0,0.0,0.0,0.0,Business,0.1
2023-03-28,Cushion,Home & Garden,Central,2,110.5,66.3,44.2,Enterprise,0.0
2023-03-28,Shoes,Clothing,West,6,158.3,94.98,63.32,Enterprise,0.0
2023-03-28,Smartphone,Electronics,North,2,1829.05,1219.36,609.68,Enterprise,0.1
2023-03-28,Coffee Table,Home & Garden,South,8,2639.94,1583.96,1055.98,Enterprise,0.0
2023-03-28,Yoga Mat,Sports,Central,3,757.38,454.43,302.95,Consumer,0.0
2023-03-28,Biography,Books,Central,1,33.72,20.23,13.49,Business,0.0
2023-03-28,Tennis Racket,Sports,North,2,108.26,64.95,43.3,Enterprise,0.0
2023-03-28,Non-Fiction,Books,South,2,53.72,32.23,21.49,Business,0.0
2023-03-28,Plant Pot,Home & Garden,South,2,248.08,212.64,35.44,Enterprise,0.3
2023-03-28,Dress,Clothing,South,2,62.13,37.28,24.85,Business,0.0
2023-03-28,Lamp,Home & Garden,East,2,506.57,303.94,202.63,Enterprise,0.0
2023-03-28,Headphones,Electronics,Central,5,4876.89,2926.13,1950.76,Business,0.0
2023-03-28,Cookbook,Books,Central,3,90.03,60.02,30.01,Enterprise,0.1
2023-03-28,Tablet,Electronics,East,2,1012.65,675.1,337.55,Enterprise,0.1
2023-03-28,Dress,Clothing,East,1,191.67,115.0,76.67,Consumer,0.0
2023-03-28,Tablet,Electronics,North,6,4607.67,2764.6,1843.07,Enterprise,0.0
2023-03-28,Biography,Books,East,4,87.4,52.44,34.96,Consumer,0.0
2023-03-28,Coffee Table,Home & Garden,Central,1,169.7,101.82,67.88,Business,0.0
2023-03-28,Plant Pot,Home & Garden,Central,3,1228.25,736.95,491.3,Enterprise,0.0
2023-03-28,Coffee Table,Home & Garden,North,2,865.61,519.37,346.24,Enterprise,0.0
2023-03-28,Running Shoes,Sports,North,2,465.79,310.52,155.26,Business,0.1
2023-03-28,T-Shirt,Clothing,North,0,0.0,0.0,0.0,Consumer,0.0
2023-03-28,Jeans,Clothing,Central,3,95.38,57.23,38.15,Consumer,0.0
2023-03-28,Smartwatch,Electronics,North,3,3595.01,2157.01,1438.0,Enterprise,0.0
2023-03-29,Self-Help,Books,East,3,117.67,70.6,47.07,Business,0.0
2023-03-29,Laptop,Electronics,Central,3,3144.24,1886.54,1257.7,Business,0.0
2023-03-29,Tablet,Electronics,East,3,2013.07,1342.05,671.02,Enterprise,0.1
2023-03-29,Dress,Clothing,West,3,439.72,263.83,175.89,Business,0.0
2023-03-29,Fiction,Books,West,5,75.99,50.66,25.33,Business,0.1
2023-03-29,Smartwatch,Electronics,East,2,1941.0,1164.6,776.4,Consumer,0.0
2023-03-29,Plant Pot,Home & Garden,Central,1,256.02,219.44,36.57,Business,0.3
2023-03-29,Tennis Racket,Sports,Central,1,226.79,136.08,90.72,Business,0.0
2023-03-29,Running Shoes,Sports,Central,2,407.13,244.28,162.85,Enterprise,0.0
2023-03-29,Tennis Racket,Sports,West,1,114.41,68.64,45.76,Business,0.0
2023-03-29,Tennis Racket,Sports,Central,3,527.26,351.5,175.75,Enterprise,0.1
2023-03-29,Tablet,Electronics,Central,1,825.29,495.17,330.12,Consumer,0.0
2023-03-29,Tablet,Electronics,Central,2,615.64,461.73,153.91,Business,0.2
2023-03-29,Headphones,Electronics,North,3,2944.79,1963.2,981.6,Consumer,0.1
2023-03-29,Jeans,Clothing,East,3,300.72,225.54,75.18,Business,0.2
